X,Y,Z,Label
8.092617754776324501e-01,9.810981095878654745e-01,-1.587448192397244551e+00,2.198698291595247323e+00
-7.518150533000793612e-01,1.219372930294242652e+00,3.406259592375516787e-01,-8.508104676063947824e-01
-9.291587202718255556e-01,4.253648176236575207e-01,6.303189583670492091e-01,-1.192130606065582521e+00
1.468549010403295552e-01,9.532284571346520963e-01,-1.084195497360740390e-02,1.473879448615890708e-01
-5.013955930038216380e-01,2.241437617498303059e-01,-1.865218157065803961e+00,3.666803672240520839e+00
7.866071681381562319e-01,6.428438505513294210e-01,-1.617453774005528588e+00,2.236297928652749789e+00
9.988209257398986685e-01,5.695594100619085776e-01,1.048546455113550158e+00,-4.663823436309367132e+00
9.666213917714195913e-01,8.892507202048400838e-01,-1.256209064964305622e+00,1.829894638494071302e+00
-7.257827178484987929e-01,1.860252724487393872e+00,-1.687924012135385787e+00,3.953764162985490938e+00
9.160402425070793830e-01,3.625353242956848021e-01,-1.401086367391826570e+00,1.983498803894913065e+00
-9.728972556178694386e-02,8.027764932494410033e-01,1.995256102367683138e+00,-3.044148791338595395e+00
-1.547140278655289303e-01,1.231194438219289422e+00,1.204070449151384281e-02,-1.553379893738965623e-01
2.458039614984150190e-01,1.893114172148003371e+00,1.969319561605813007e+00,-3.389941667117124968e+00
-9.708946149894465139e-01,2.662963830715363578e-01,7.604929091143763920e-01,-1.328938193069056251e+00
-8.294589841956082621e-01,1.835753233986227029e+00,-1.558567626646218951e+00,4.119731063157695772e+00
-7.499363667297677116e-01,1.621075772681230820e-01,-1.661509974116910371e+00,3.989558533356017733e+00
-8.888724540545868136e-01,9.614827943205288552e-01,1.458154734148820353e+00,-2.046714449502156530e+00
-9.982390371806841856e-01,9.091797344609655607e-01,9.406803182022979160e-01,-1.511441800534004232e+00
8.101946007170921504e-01,4.192054577543911087e-01,-4.138390076362369330e-01,9.444840309493071073e-01
-9.404456901518717382e-01,6.949193362316949951e-01,-1.339943971669993905e+00,4.365531659858016056e+00
1.768662319538405747e-01,9.083305366967961980e-01,1.984234898789130508e+00,-3.319394224512885572e+00
-7.516670225403985217e-01,1.730422925821258451e+00,1.659542786500809219e+00,-2.291006659211731300e+00
-3.700821980356247543e-01,1.910128290747119539e+00,-1.928999013291790687e+00,3.520690152944996321e+00
-7.633957303623638280e-02,1.037851357274330422e+00,2.918122926384159044e-03,-7.641391590621948726e-02
-5.798357329883840894e-01,1.740199580588843720e+00,-1.814733405937072774e+00,3.760119709225807849e+00
-1.767354198524602182e-01,1.216343171353558850e+00,1.984258396646721323e+00,-2.963923988479985727e+00
3.030525215184663446e-01,6.981746839753508738e-01,-4.702614453422726548e-02,3.078941832095469788e-01
-9.977847822243560705e-01,3.883884152269381218e-01,1.066524644767892660e+00,-1.637370137322563535e+00
-9.875046869089814106e-01,8.262695435655296183e-01,1.157589635867320110e+00,-1.729045638264560258e+00
-4.800158846257112089e-01,1.045648565847695499e+00,1.227402035274864911e-01,-5.006728194090195316e-01
-5.897346086130765830e-01,8.888677651911236488e-02,1.924028904187550237e-01,-6.307301827888321943e-01
-9.744982319068691279e-01,2.916823317417014394e-01,7.756048217755426855e-01,-1.344473984446197701e+00
-6.957149383963772138e-01,1.200368847962880015e+00,-1.718317982854477233e+00,3.911007370434134156e+00
8.177294019057893548e-01,4.500031893543241512e-01,-1.575602836388772410e+00,2.184137491404380071e+00
8.398532334543659106e-01,1.674652752162594904e+00,-1.542813546492942889e+00,2.144579868940781786e+00
-9.174303595513121357e-01,6.538844995483812372e-01,1.397896387736242474e+00,-1.980019090139803817e+00
6.686517216128133878e-01,2.096684145065017546e-01,-2.564242639890534914e-01,7.323940696454330768e-01
4.885162568833437691e-01,1.670611771106340626e-01,-1.872554792984765459e+00,2.631204170083210503e+00
3.482645019588467838e-01,1.874246041063559298e+00,-1.937396307159013897e+00,2.785873590861772886e+00
-9.944368289552456552e-01,2.360406224837583444e-01,8.946653275628798641e-01,-1.465265887053727845e+00
5.552612577867616084e-01,2.818195283241200499e-01,-1.831675979935132759e+00,2.552915586281041538e+00
7.945979312589335208e-01,1.725332115865505944e+00,-1.607136004235478755e+00,2.223247599713527922e+00
2.349130557316115309e-01,5.085762605546879644e-01,1.972016386820117706e+00,-3.378721773389474770e+00
-3.025454490894995963e-01,1.331902821508832213e+00,-1.953134959612348398e+00,3.448954786988758681e+00
-5.252697743139935760e-01,1.633451374059782690e+00,1.490642420299131965e-01,-5.530321146140132482e-01
-1.277286200943113514e-01,1.214361280260384257e+00,8.190845167880600464e-03,-1.280785018108547002e-01
-4.676312192864812700e-01,1.914977086895698788e+00,1.160763365829383664e-01,-4.866090248185814260e-01
5.967409578731013298e-01,1.417765798521682719e+00,-1.975660592941662630e-01,6.394334994515395998e-01
9.094640616656641807e-01,2.255030198073166847e-01,-5.842174600363875259e-01,1.141993252108030266e+00
-1.715634673109481256e-02,1.116820053091759801e+00,1.471809476945029616e-04,-1.715718847644085929e-02
-3.101092306821966460e-01,1.436373052178367749e+00,-1.950700933546241966e+00,3.456900578771030297e+00
9.334350427136739459e-01,1.603914480746890359e+00,-6.412535421302090199e-01,1.203871715013566490e+00
-8.010334937236524011e-01,5.264267056818305868e-02,4.013804698033321960e-01,-9.290196909331775998e-01
-7.069395519056531629e-01,1.437757830542848891e+00,2.927260290725847147e-01,-7.851616934371987711e-01
2.104230948791333267e-01,1.651361642038899014e+00,-1.977610413785311216e+00,2.929584929223416623e+00
-9.902105400841287874e-01,1.493667621870713003e+00,8.604181734383092861e-01,-1.430757232269813439e+00
-4.096936164779214629e-01,1.024698291311196163e+00,1.912223185748554544e+00,-2.719474481395608656e+00
8.474285716449078132e-01,9.160419261776058253e-01,1.530909423498840738e+00,-4.152715618827502730e+00
-3.916065058060333448e-01,1.098837166599631709e+00,-1.920132786401174352e+00,3.543969548939406522e+00
-7.195226506370888675e-01,1.409287397653204099e+00,-1.694468973547542667e+00,3.944707368737046860e+00
4.247541299094896305e-01,1.845828581264970847e+00,1.905308747955542614e+00,-3.580282934886758195e+00
-9.999422397967540066e-01,1.234070421282249974e+00,9.892521132192911848e-01,-1.560048233076031687e+00
-8.195446883358969981e-02,1.775668612566939197e+00,1.996636074521790594e+00,-3.059546164682903857e+00
4.604295156378098719e-01,1.402513694891454721e+00,1.887696266258640954e+00,-3.620071645707621411e+00
-5.867687302828394902e-01,1.366727548776951462e-01,-1.809754566002726772e+00,3.768655266671318227e+00
8.597299933089811441e-01,1.001656380003243640e+00,1.510748801863439850e+00,-4.176333441922574607e+00
-9.831346525402772096e-01,5.729726966304846680e-01,-1.182883173021764156e+00,4.528470691528347913e+00
6.145128995192005172e-01,5.703498562651445614e-01,1.788906772898106734e+00,-3.803361034186745648e+00
-2.802336567673182621e-01,7.118551024319683673e-01,-1.959931819253230678e+00,3.425630163906245418e+00
5.865603434588134713e-01,6.294655440009515601e-01,-1.900944724960331733e-01,6.268052914080310956e-01
-9.473476032743363140e-01,1.157219960234200373e+00,6.797930066810364824e-01,-1.244848349817160083e+00
-9.963974611410082449e-01,1.367203000707114091e+00,9.151937535805709789e-01,-1.485888094130491499e+00
6.563667111929770703e-01,5.374987741534709151e-01,-1.754442006013527067e+00,2.425599905079050878e+00
-9.844099317700022445e-01,2.595252451367626723e-01,1.175889414782639975e+00,-1.747605522581679338e+00
9.961216632238374391e-01,1.176174418689241996e-01,-9.120134552549327145e-01,1.482695858145353762e+00
1.625697466191265428e-01,1.151505690061104481e+00,-1.330294543654741979e-02,1.632944900688015066e-01
-1.412217810956371000e-01,3.722603326660047784e-01,1.002201613158282267e-02,-1.416954561686035452e-01
-5.966111416007121582e-01,1.849598844739874792e-02,-1.802530464043512026e+00,3.780864384628622954e+00
4.925501175056519187e-01,1.855506158647408199e+00,-1.297159189407355306e-01,5.150175441491733341e-01
6.095680782944509768e-02,1.074280838166481233e+00,-1.998140404742360987e+00,3.080598032635089467e+00
8.498033913923137561e-01,1.848963604939455330e-01,-1.527099796981673974e+00,2.125980472732577287e+00
9.346960006303781654e-01,1.685842224254970656e+00,1.355448148687788290e+00,-4.348995497499879903e+00
5.376023874811179937e-01,1.966405476580236122e+00,-1.843198477806146096e+00,2.574001603717642972e+00
-4.556992626785176248e-01,8.972013240354343999e-01,1.890133800051573942e+00,-2.668435026980106262e+00
-6.115382161152902452e-01,8.497921647631634379e-02,-1.791214895101532090e+00,3.799595906538649537e+00
9.192792324639282864e-01,2.350918815121270100e-01,1.393606012099067204e+00,-4.307838014750705824e+00
-9.999969675959614612e-01,7.633074932908643362e-01,1.002462681238330156e+00,-1.573259010522511270e+00
5.898196137810691742e-01,1.771045274897754096e+00,1.807535029084899936e+00,-3.772428097324004526e+00
-2.280429059869629738e-01,2.960773585555240839e-01,2.634891617734991254e-02,-2.300671513016864234e-01
1.251234450439038248e-01,1.647980188005391033e+00,-1.992141181233973990e+00,3.016140400536968524e+00
-9.456388279388096008e-01,2.995252043803886544e-02,1.325218706556856141e+00,-1.902039324852230928e+00
1.477257860337703177e-01,9.147773975716220196e-01,1.989028357601896335e+00,-3.289861086696595383e+00
-9.995824479214576730e-01,1.288794281901136207e+00,1.028895151969600352e+00,-1.599695501179920321e+00
1.823165826705855364e-01,1.207589640511927964e-01,-1.983239881048017406e+00,2.958250643896774612e+00
2.451832381492810298e-01,1.229525501232973328e+00,1.969476755642255217e+00,-3.389301348871826658e+00
-5.413519948690235228e-01,1.888808242939112203e+00,1.840796061867162159e+00,-2.569548381212500399e+00
7.967402728361586695e-01,3.205198402731901375e-01,1.604321882477346195e+00,-4.063474502871863514e+00
9.330576464792186275e-01,1.459222766070705557e+00,-1.359726880211447941e+00,1.938771488902154116e+00
-8.345984432808515319e-01,1.218187795887086811e+00,4.491411809971821434e-01,-9.874034173400256797e-01
-9.776131148393232273e-01,3.702327777584610846e-01,1.210410545586851017e+00,-1.782791214478307351e+00
8.824698399240102908e-01,1.240682941873205714e-02,-1.470368984547760771e+00,2.060505185329852385e+00
-9.996894858878992984e-01,1.856890101185415531e-02,9.750814967305920788e-01,-1.545875244022791195e+00
8.387039549564826446e-01,1.064184818344057204e+00,-1.544587620076287138e+00,2.146693675887628050e+00
1.700775246090456272e-01,1.885558819122387098e+00,-1.985430685346696311e+00,2.970684314206176957e+00
-4.623358007958032201e-01,1.288597254931224789e+00,1.886704915573666597e+00,-2.660965010485800697e+00
-9.697106409171903918e-01,1.428599692587487313e+00,-1.244256571850117954e+00,4.465636011434491515e+00
4.059755738304399175e-02,9.877309738410742224e-01,1.999175579332546748e+00,-3.182201371141645030e+00
-9.208733096215914182e-01,1.163777885269139611e+00,1.389861959706992556e+00,-1.971278013236038129e+00
-1.234188764544647127e-01,2.527350506612069392e-01,1.992354664892908911e+00,-3.017858285886605874e+00
-9.934267094084521244e-01,1.753641240801261603e+00,8.855300343588119460e-01,-1.456074885036349853e+00
-1.868175941077902524e-01,1.521585257333603725e+00,1.760538146232859535e-02,-1.879217050242507348e-01
2.074843488152906534e-01,1.996397905689219154e+00,-2.176166247856814451e-02,2.090026414320809156e-01
-1.899053886182625883e-01,5.954458951112426845e-01,-1.981802395278065454e+00,3.332658434228789268e+00
-5.045558142149970671e-01,4.540355435921157312e-01,-1.863379076849700722e+00,3.670460067875501942e+00
-4.826112289243875697e-01,2.503233159226858628e-01,1.875834688577754594e+00,-2.637958964216551294e+00
9.161024465435166908e-01,1.928419513232089599e+00,-5.990557302604473389e-01,1.158248966054362450e+00
4.968547480651491766e-01,1.561770369256047175e+00,1.867833716402582001e+00,-3.661563396843074969e+00
-3.771341112641474758e-01,3.326492274392773840e-01,7.384134074069059750e-02,-3.866999574833287490e-01
-9.946310116549393898e-01,1.105372942216427790e+00,1.103485026232164268e+00,-1.674466954986104872e+00
-9.874425054431692494e-01,8.275364161345535319e-01,1.157978791121202944e+00,-1.729439730066460790e+00
-1.634036100894589449e-01,3.029720156123856256e-01,1.344069605029207803e-02,-1.641396548818770118e-01
8.279925852296590172e-01,3.241459700599309546e-01,-1.560739046977028366e+00,2.166074434111978420e+00
7.948529038390976798e-01,1.926939989490371374e+00,1.606802159899381133e+00,-4.060357782530749304e+00
-4.187168342950779998e-01,6.099283659154444148e-01,-1.908116849682852223e+00,3.573624516347615021e+00
8.007372434414753437e-01,1.882878583367886494e+00,-1.599015748512297108e+00,2.213067688023179880e+00
-9.253863791351554791e-02,1.512213461301687989e-01,1.995709094310738507e+00,-3.048921429893811652e+00
-8.400641176652936526e-01,9.216060845863811579e-01,-1.542487122622492990e+00,4.138994057198093657e+00
5.945622396969690165e-02,2.592380970335201873e-01,-1.769086117212381737e-03,5.949130985907190999e-02
-9.999983725962605652e-01,9.574770482344341360e-03,-1.001804107765762897e+00,4.710584871640255855e+00
-2.843519616758151125e-01,1.107532147412153112e+00,1.958719960098419755e+00,-2.853262234442143885e+00
3.230987346840152874e-01,2.277882096227268338e-01,-5.363473877916025145e-02,3.290020187721614531e-01
-9.186805479624294835e-01,1.444049061867359374e+00,1.395001330118583738e+00,-1.976865625709423480e+00
-9.624728627250611623e-01,1.396232751413799100e+00,1.271377944051880426e+00,-1.845620740453698616e+00
7.567133625684985265e-01,3.526658149289783051e-01,-3.462531935754668000e-01,8.582709942732609232e-01
-7.399633789225046332e-01,1.883484286531033280e+00,-1.672647157024832687e+00,3.974608567080457622e+00
2.614735941967888944e-01,1.442086816864979193e+00,-1.965210629623302951e+00,2.877044058282095307e+00
8.578106534877338873e-01,5.959405283138599074e-01,-1.513965838128320529e+00,2.110597957099169086e+00
5.292359020631745015e-01,1.418467527901581260e+00,-1.515252744086138526e-01,5.576997574074925579e-01
-7.436256952518978114e-01,1.463860555363071914e+00,-1.668596160145368934e+00,3.980069630230847810e+00
-7.192987459928086580e-02,6.844526625019211608e-01,2.590308278422770449e-03,-7.199204587103570641e-02
-3.724918153371295504e-01,7.511771249229184377e-01,-1.928035477504416173e+00,3.523285275395459770e+00
-6.110144900347775146e-03,7.182130153066001998e-01,-1.999981332890417907e+00,3.147702836510006374e+00
-4.300555773661312586e-01,1.233236887104148138e+00,1.902802414914960050e+00,-2.697038316615619546e+00
5.524935547896525634e-01,1.800820293080358736e+00,-1.833517169538752434e+00,2.556239765760582205e+00
9.934279673782638875e-01,3.463864724571752429e-01,1.114459047832362826e+00,-4.597678528668799558e+00
-9.951039021529447526e-01,1.750399219672636786e+00,1.098834325616065533e+00,-1.669792269816103625e+00
-5.587069257580202786e-01,5.530631301068500427e-02,1.829365161500061010e+00,-2.548766787141858003e+00
6.463676728431021201e-02,1.320677191956444840e+00,-2.091142280501667727e-03,6.468185989690689031e-02
7.890765015178371478e-01,8.288777463793883804e-01,-1.614294941174327702e+00,2.232288458147613674e+00
6.053601378722934800e-01,1.582563104464987491e+00,1.795951696697254185e+00,-3.791810905175367896e+00
1.401752796030313886e-01,1.442396225861805936e+00,-9.873295487788591451e-03,1.406384399398050433e-01
-8.362142979676524535e-01,9.602156142903679470e-01,-1.548402815341484384e+00,4.131935959801593228e+00
-5.514877312445577440e-01,1.287728073445193466e+00,1.834183002875706237e+00,-2.557446005874692396e+00
9.951311739505817044e-01,1.003546261399890449e+00,-1.098559355881302046e+00,1.669515950966822482e+00
